ALB,BET,DOL,LAG,NoF,OTHER,SHARK,YFT,image
0.1337912529706955,0.04695533215999603,0.027026629075407982,0.09847871214151382,0.025031328201293945,0.6239426732063293,0.007746927440166473,0.03702711686491966,img_01366.jpg
0.6704578399658203,0.04271382465958595,0.023477157577872276,0.013037978671491146,0.079979307949543,0.0642467811703682,0.015045379288494587,0.09104175120592117,img_01371.jpg
0.716286838054657,0.04569895938038826,0.014886493794620037,0.009593060240149498,0.06596093624830246,0.04964877665042877,0.01940024085342884,0.07852479070425034,img_01373.jpg
0.7149317860603333,0.03231724724173546,0.010356356389820576,0.017643656581640244,0.07529736310243607,0.0593012273311615,0.01589738205075264,0.07425499707460403,img_01377.jpg
0.7626102566719055,0.04243898391723633,0.00680990144610405,0.016894757747650146,0.06242033839225769,0.06637357920408249,0.00778445228934288,0.03466779366135597,img_01379.jpg
0.40939998626708984,0.08380114287137985,0.032507434487342834,0.035785872489213943,0.26162460446357727,0.07261588424444199,0.02524603344500065,0.0790189877152443,img_01384.jpg
0.8063149452209473,0.027718788012862206,0.0053839837200939655,0.01695631630718708,0.025311430916190147,0.08221233636140823,0.0023230828810483217,0.033779021352529526,img_01388.jpg
0.0038042862433940172,0.04215139150619507,0.0889294371008873,0.0031188910361379385,0.0015364616410806775,0.010597355663776398,0.00690433057025075,0.8429577946662903,img_01392.jpg
0.0462617389857769,0.444018691778183,0.08029702305793762,0.00662631168961525,0.019785424694418907,0.02166479267179966,0.056021805852651596,0.3253242075443268,img_01399.jpg
0.7660536766052246,0.03163368999958038,0.004678176715970039,0.011155498214066029,0.061727944761514664,0.043477416038513184,0.0038294580299407244,0.07744412869215012,img_01404.jpg
0.7969146370887756,0.02825828082859516,0.007482843939214945,0.00751190772280097,0.06487086415290833,0.03534754738211632,0.0053343563340604305,0.054279591888189316,img_01405.jpg
0.9574218392372131,0.00522591033950448,0.0008343255612999201,0.001530774519778788,0.004973633214831352,0.016730444505810738,0.00014997039397712797,0.01313310582190752,img_01413.jpg
0.33849501609802246,0.1349017471075058,0.05988048017024994,0.02068590186536312,0.11828923225402832,0.07767079025506973,0.05331430956721306,0.1967625617980957,img_01426.jpg
0.6248671412467957,0.037014398723840714,0.01209512259811163,0.051372628659009933,0.15314699709415436,0.0679875835776329,0.012377970851957798,0.04113816097378731,img_01431.jpg
0.0001456190220778808,0.0028793916571885347,0.04572451114654541,0.0012256760383024812,3.6353485484141856e-05,0.005088937934488058,0.00032619162811897695,0.9445734024047852,img_01441.jpg
0.3536832332611084,0.05204794183373451,0.023249968886375427,0.012194998562335968,0.0845896527171135,0.06796444207429886,0.03078329563140869,0.37548649311065674,img_01444.jpg
6.45457548671402e-05,0.0025114736054092646,0.025966087356209755,0.0008681692997924984,6.046086855349131e-05,0.0025244809221476316,0.0007580429664812982,0.9672467708587646,img_01490.jpg
0.8528982996940613,0.028996193781495094,0.0037055155262351036,0.007152108941227198,0.031223168596625328,0.034473568201065063,0.0054747238755226135,0.03607639670372009,img_01495.jpg
0.01411799993366003,0.005853251088410616,0.0007033192086964846,0.01362439151853323,0.9623165726661682,0.0011460080277174711,0.0005414755432866514,0.0016969903372228146,img_01505.jpg
0.9595534801483154,0.007372036576271057,0.0009426994365639985,0.0014432439347729087,0.004833390936255455,0.01455009263008833,0.001526968670077622,0.009778091683983803,img_01511.jpg
0.585894763469696,0.05852736160159111,0.045375484973192215,0.017593389376997948,0.06923593580722809,0.10039043426513672,0.036168988794088364,0.08681366592645645,img_01519.jpg
0.4973367154598236,0.02332383394241333,0.005379656329751015,0.013358291238546371,0.3616185188293457,0.010742696933448315,0.007878957316279411,0.08036130666732788,img_01530.jpg
0.5536159873008728,0.06115050986409187,0.026449128985404968,0.01508476585149765,0.06113657355308533,0.09566240757703781,0.025188958272337914,0.16171163320541382,img_01537.jpg
0.7183271050453186,0.04563256725668907,0.010945991612970829,0.022600814700126648,0.059912364929914474,0.06912380456924438,0.010382969863712788,0.0630742534995079,img_01538.jpg
0.013570467941462994,0.0021447332110255957,0.00021774643391836435,0.003968294709920883,0.9622130393981934,0.0007934421882964671,0.0008221546304412186,0.016270074993371964,img_01541.jpg
0.7623233199119568,0.0313078947365284,0.008740209974348545,0.008762296289205551,0.055613595992326736,0.04281901940703392,0.015219129621982574,0.07521450519561768,img_01543.jpg
0.8606135249137878,0.0193625595420599,0.00295112538151443,0.005484041292220354,0.030183427035808563,0.022550499066710472,0.01132743339985609,0.04752747341990471,img_01548.jpg
0.8743710517883301,0.016463851556181908,0.0022465588990598917,0.005731780081987381,0.03309287875890732,0.022327786311507225,0.005056462716311216,0.04070965573191643,img_01552.jpg
0.014674740843474865,0.005062086042016745,0.0031811781227588654,0.003080598311498761,0.9381494522094727,0.027454175055027008,0.004595599602907896,0.0038021255750209093,img_01561.jpg
0.35365399718284607,0.02657695673406124,0.023264357820153236,0.005731441080570221,0.01618560217320919,0.057810425758361816,0.027476996183395386,0.4893001616001129,img_01562.jpg
0.6899977326393127,0.03682829067111015,0.012818937189877033,0.010709252208471298,0.08318853378295898,0.060060765594244,0.0198772344738245,0.08651924133300781,img_01571.jpg
0.471780925989151,0.05418684706091881,0.019141560420393944,0.012732141651213169,0.04970265552401543,0.07214296609163284,0.054084330797195435,0.266228586435318,img_01593.jpg
0.0023290689568966627,0.00013006727385800332,2.170324842154514e-05,0.0006821411661803722,0.9945194125175476,0.0004232073843013495,5.517284807865508e-05,0.0018392953788861632,img_01595.jpg
0.4704412519931793,0.08644216507673264,0.009323318488895893,0.009318056516349316,0.06369608640670776,0.05460890009999275,0.21840430796146393,0.0877658948302269,img_01616.jpg
0.6171355247497559,0.03511006385087967,0.007305482868105173,0.01238627452403307,0.18488788604736328,0.05801424756646156,0.010868005454540253,0.07429254055023193,img_01618.jpg
0.9671549201011658,0.005737966392189264,0.0018909149803221226,0.0009265613625757396,0.00682796211913228,0.008152204565703869,0.0004290474171284586,0.008880436420440674,img_01627.jpg
0.7667233347892761,0.03146395832300186,0.014165516942739487,0.012148496694862843,0.03348318487405777,0.06823816895484924,0.015132039785385132,0.05864531919360161,img_01632.jpg
0.5858094096183777,0.06046408787369728,0.029257453978061676,0.013899107463657856,0.06744960695505142,0.08343211561441422,0.025172268971800804,0.1345159113407135,img_01633.jpg
0.9841980338096619,0.0011949579929932952,0.00013115315232425928,8.110515045700595e-05,0.0011154994135722518,0.0023401030339300632,0.000729523366317153,0.010209706611931324,img_01640.jpg
0.7808766961097717,0.03963468596339226,0.0147094139829278,0.015664169564843178,0.03593293949961662,0.03852604702115059,0.009350819513201714,0.06530524790287018,img_01646.jpg
0.45554661750793457,0.03320777043700218,0.008423415943980217,0.005868133157491684,0.3400365114212036,0.04448365047574043,0.015692027285695076,0.09674188494682312,img_01647.jpg
0.8229541778564453,0.01770797185599804,0.008419043384492397,0.004281325731426477,0.05476175248622894,0.024734457954764366,0.0070997742004692554,0.06004154682159424,img_01649.jpg
0.002883878303691745,0.057559024542570114,0.12513525784015656,0.0031199597287923098,0.0012442385777831078,0.007037855684757233,0.0046020313166081905,0.7984177470207214,img_01657.jpg
0.5762107968330383,0.04602719470858574,0.012312795035541058,0.05920077860355377,0.1582198143005371,0.09496551007032394,0.012124194763600826,0.04093891754746437,img_01669.jpg
0.7563779354095459,0.030921386554837227,0.017896616831421852,0.009229871444404125,0.027617285028100014,0.10824108123779297,0.011830118484795094,0.037885766476392746,img_01673.jpg
0.5433178544044495,0.005754133686423302,0.002958194352686405,0.0009640490752644837,0.0022740550339221954,0.019191958010196686,0.02727716974914074,0.39826250076293945,img_01681.jpg
0.7533175349235535,0.0387103296816349,0.00911729782819748,0.011486786417663097,0.05636473372578621,0.045231789350509644,0.01370322983711958,0.07206827402114868,img_01684.jpg
0.45809152722358704,0.07043646275997162,0.03205129876732826,0.04030075669288635,0.2166779488325119,0.058438342064619064,0.029601996764540672,0.09440173953771591,img_01685.jpg
0.14045143127441406,0.03919398784637451,0.027268214151263237,0.014319361187517643,0.028155939653515816,0.134332075715065,0.02935519814491272,0.5869237780570984,img_01687.jpg
0.1767745018005371,0.06795540452003479,0.05078047513961792,0.00836007297039032,0.034085337072610855,0.048421937972307205,0.0743153989315033,0.5393068790435791,img_01688.jpg
0.06422125548124313,0.03366559371352196,0.036473967134952545,0.010532673448324203,0.01203356683254242,0.07978770136833191,0.03271133080124855,0.7305738925933838,img_01689.jpg
0.09255417436361313,0.008910981938242912,0.004127416759729385,0.001566840335726738,0.8568040728569031,0.013046610169112682,0.007014056667685509,0.015975816175341606,img_01716.jpg
0.8321318626403809,0.019323229789733887,0.005069879349321127,0.007337705697864294,0.04838767647743225,0.025629306212067604,0.004585145507007837,0.05753517150878906,img_01717.jpg
0.5468746423721313,0.06355220079421997,0.025876307860016823,0.021922608837485313,0.08733240514993668,0.08646291494369507,0.031118005514144897,0.13686078786849976,img_01724.jpg
0.670463502407074,0.044029880315065384,0.015263211913406849,0.00761862238869071,0.035232063382864,0.04975490644574165,0.01084086298942566,0.16679693758487701,img_01745.jpg
0.9109144806861877,0.010302537120878696,0.001824629376642406,0.0031994786113500595,0.012065486051142216,0.025253640487790108,0.0006799992988817394,0.03575974702835083,img_01771.jpg
0.2529769539833069,0.05058683082461357,0.08438530564308167,0.005988596472889185,0.03512120619416237,0.06984589248895645,0.025932108983397484,0.4751631021499634,img_01773.jpg
0.4602052867412567,0.08878136426210403,0.028017833828926086,0.04534855857491493,0.11386697739362717,0.11859756708145142,0.044998228549957275,0.10018417984247208,img_01781.jpg
0.005193508695811033,0.0002813676546793431,8.79191720741801e-05,0.0006868462078273296,0.9912281036376953,0.001152934622950852,0.0001914195454446599,0.0011778451735153794,img_01782.jpg
0.8855056762695312,0.013466466218233109,0.0023052161559462547,0.0025933196302503347,0.024138793349266052,0.017527835443615913,0.0024485804606229067,0.052014097571372986,img_01802.jpg
0.028969427570700645,0.08020723611116409,0.0770856961607933,0.004814728628844023,0.010649007745087147,0.01467494759708643,0.015298694372177124,0.7683002352714539,img_01803.jpg
0.3910581171512604,0.043186005204916,0.02798963524401188,0.009150962345302105,0.03960692882537842,0.046556759625673294,0.03538646176457405,0.40706515312194824,img_01824.jpg
0.2974683344364166,0.30160632729530334,0.05854617431759834,0.012034033425152302,0.043742790818214417,0.06626949459314346,0.07270432263612747,0.1476285308599472,img_01825.jpg
0.5793091654777527,0.04477052763104439,0.013680487871170044,0.0517461895942688,0.19267386198043823,0.06531990319490433,0.012248844839632511,0.040250975638628006,img_01831.jpg
0.7371640205383301,0.028280390426516533,0.00788531731814146,0.0036325196269899607,0.030986467376351357,0.032088059931993484,0.016444167122244835,0.14351911842823029,img_01834.jpg
0.37078800797462463,0.04278175160288811,0.025343822315335274,0.008295375853776932,0.04690617322921753,0.07155108451843262,0.02219310961663723,0.41214069724082947,img_01847.jpg
0.18820218741893768,0.040754884481430054,0.019032059237360954,0.002787151373922825,0.005915749818086624,0.07898321002721786,0.09663549065589905,0.5676891803741455,img_01853.jpg
0.6550288796424866,0.02701142430305481,0.0064996653236448765,0.003090138314291835,0.017002448439598083,0.026868529617786407,0.01325369905680418,0.2512451708316803,img_01856.jpg
0.531740665435791,0.0566626600921154,0.025649825111031532,0.027157364413142204,0.09309286624193192,0.1227821633219719,0.02889394760131836,0.11402054876089096,img_01860.jpg
0.48480454087257385,0.07959618419408798,0.03296590596437454,0.02482038550078869,0.0895814597606659,0.09569615870714188,0.03565597906708717,0.15687938034534454,img_01862.jpg
0.571613073348999,0.05682453140616417,0.038988545536994934,0.0200102087110281,0.04921213164925575,0.13560272753238678,0.031307075172662735,0.09644171595573425,img_01874.jpg
0.18871651589870453,0.08427330106496811,0.07068023830652237,0.054868388921022415,0.03116193413734436,0.4287431240081787,0.014613688923418522,0.12694282829761505,img_01888.jpg
0.5282877683639526,0.07730244845151901,0.06051531434059143,0.007874401286244392,0.0511440634727478,0.09694934636354446,0.026663323864340782,0.15126332640647888,img_01918.jpg
0.4253557026386261,0.09151812642812729,0.045790061354637146,0.030833827331662178,0.06804291158914566,0.24279172718524933,0.019221587106585503,0.07644596695899963,img_01930.jpg
0.7523080706596375,0.036200299859046936,0.004528789781033993,0.0435451976954937,0.02309560216963291,0.10806059092283249,0.002214940497651696,0.030046552419662476,img_01932.jpg
0.00829283706843853,0.0019023414934054017,0.012434746138751507,0.0007993673789314926,7.444673246936873e-05,0.006467653904110193,0.0016062329523265362,0.9684224128723145,img_01955.jpg
0.8956527709960938,0.0065773562528193,0.0012283454416319728,0.0012254572939127684,0.010746955871582031,0.009750712662935257,0.009266942739486694,0.06555140763521194,img_01963.jpg
0.8186016082763672,0.0330488495528698,0.008421759121119976,0.007653824985027313,0.0406397320330143,0.05562858656048775,0.0042109061032533646,0.0317947119474411,img_01966.jpg
0.6910386681556702,0.034630708396434784,0.010562327690422535,0.00610882043838501,0.09267856925725937,0.03259667381644249,0.024276144802570343,0.10810810327529907,img_01976.jpg
0.259365051984787,0.10240937024354935,0.04161358252167702,0.01642541028559208,0.19640330970287323,0.06345093250274658,0.03362175077199936,0.28671059012413025,img_01983.jpg
0.6961864829063416,0.047972872853279114,0.018071331083774567,0.016604110598564148,0.05616431310772896,0.05779993534088135,0.017803926020860672,0.08939706534147263,img_01984.jpg
0.5555159449577332,0.04574503377079964,0.01474396139383316,0.024063026532530785,0.044785600155591965,0.19541145861148834,0.019724788144230843,0.1000102087855339,img_01995.jpg
0.5929589867591858,0.049285780638456345,0.037593450397253036,0.01308448612689972,0.047536298632621765,0.1060284897685051,0.027962565422058105,0.12554991245269775,img_01996.jpg
0.5256556868553162,0.06549478322267532,0.046247467398643494,0.016559770330786705,0.06323584914207458,0.11952248215675354,0.0358695387840271,0.12741443514823914,img_02001.jpg
0.49136945605278015,0.06629958003759384,0.022192345932126045,0.01623518019914627,0.030748045071959496,0.10922207683324814,0.020781470462679863,0.24315184354782104,img_02006.jpg
0.7079885601997375,0.04788145050406456,0.016839148476719856,0.007488846778869629,0.03678778186440468,0.06200755015015602,0.016703715547919273,0.10430293530225754,img_02066.jpg
0.9642382264137268,0.006502137053757906,0.0003557574236765504,0.0012534514535218477,0.009001705795526505,0.008991430513560772,0.0005936793750151992,0.009063689969480038,img_02074.jpg
0.4123351573944092,0.05484779179096222,0.022295013070106506,0.012464524246752262,0.303618848323822,0.04530227184295654,0.029899487271904945,0.11923689395189285,img_02076.jpg
0.1991611123085022,0.05392025038599968,0.025220682844519615,0.20120251178741455,0.02667948044836521,0.4580608904361725,0.016036976128816605,0.019718116149306297,img_02077.jpg
0.31113800406455994,0.13278350234031677,0.0944511666893959,0.012073144316673279,0.1016765832901001,0.10657006502151489,0.04017694666981697,0.20113062858581543,img_02078.jpg
0.3084445595741272,0.052405040711164474,0.012541213072836399,0.02394086681306362,0.42103156447410583,0.04503527283668518,0.044053658843040466,0.09254784137010574,img_02082.jpg
0.12562216818332672,0.01599322259426117,0.004633600357919931,0.020160799846053123,0.7734569907188416,0.02291988581418991,0.008536412380635738,0.02867693454027176,img_02083.jpg
0.9743525981903076,0.005002507474273443,0.0002522671711631119,0.0012788769090548158,0.0038164472207427025,0.008619824424386024,0.0005622347234748304,0.006115362513810396,img_02096.jpg
0.9549911022186279,0.009154326282441616,0.003951164893805981,0.0011173435486853123,0.004561701789498329,0.013536989688873291,0.0010362729663029313,0.011651056818664074,img_02119.jpg
0.6390441656112671,0.05613809823989868,0.01899292878806591,0.010676219128072262,0.06754166632890701,0.08864519745111465,0.015766896307468414,0.10319483280181885,img_02124.jpg
0.41209474205970764,0.058134835213422775,0.016893118619918823,0.019267641007900238,0.3000089228153229,0.050933703780174255,0.024866363033652306,0.11780057102441788,img_02135.jpg
0.7785164713859558,0.0150199169293046,0.005437096115201712,0.003700291970744729,0.10511556267738342,0.015944087877869606,0.004962857812643051,0.07130374014377594,img_02146.jpg
0.5527686476707458,0.0815153419971466,0.022632906213402748,0.018620429560542107,0.07398562878370285,0.12127415090799332,0.03875976428389549,0.09044309705495834,img_02159.jpg
0.47717443108558655,0.06694890558719635,0.03255803510546684,0.017208410426974297,0.07056056708097458,0.1362590789794922,0.03301338478922844,0.166277214884758,img_02172.jpg
0.4745272397994995,0.06369302421808243,0.03324884548783302,0.02476387657225132,0.09294476360082626,0.18991784751415253,0.0259978249669075,0.09490660578012466,img_02180.jpg
0.49162766337394714,0.02972370944917202,0.018007881939411163,0.0045908354222774506,0.03181309625506401,0.037615563720464706,0.022944243624806404,0.3636770248413086,img_02188.jpg
0.8914902806282043,0.012378811836242676,0.0018248787382617593,0.0021416358649730682,0.041703563183546066,0.029123777523636818,0.0011838650098070502,0.020153246819972992,img_02194.jpg
0.36312636733055115,0.08039116859436035,0.05360730364918709,0.02955619990825653,0.0695086121559143,0.292468786239624,0.016035644337534904,0.095305897295475,img_02209.jpg
0.4655108153820038,0.13061480224132538,0.07592164725065231,0.02335340529680252,0.05111796036362648,0.08923137933015823,0.02369598299264908,0.14055399596691132,img_02216.jpg
0.3759535849094391,0.1114320158958435,0.02669590525329113,0.0705832690000534,0.05281130596995354,0.2810550630092621,0.015340239740908146,0.06612864136695862,img_02231.jpg
0.726693332195282,0.02560715191066265,0.009722908027470112,0.006419898476451635,0.04945706948637962,0.07077928632497787,0.021608205512166023,0.08971212059259415,img_02235.jpg
0.9075528979301453,0.008094589225947857,0.0005512070492841303,0.0014199200086295605,0.013239305466413498,0.011956747621297836,0.0026846074033528566,0.05450078845024109,img_02252.jpg
0.8793264031410217,0.022913604974746704,0.008789338171482086,0.004236811306327581,0.015020832419395447,0.03014027327299118,0.004965073429048061,0.03460761532187462,img_02268.jpg
0.844733715057373,0.023730508983135223,0.00521002896130085,0.0046429503709077835,0.01391852181404829,0.0327996164560318,0.004694544244557619,0.0702700987458229,img_02270.jpg
0.6144840121269226,0.06311598420143127,0.012375768274068832,0.020506737753748894,0.06789857149124146,0.1146010160446167,0.020618507638573647,0.08639942854642868,img_02281.jpg
0.005016324110329151,0.011853933334350586,0.022612549364566803,0.0019143273821100593,0.0005395564367063344,0.019739294424653053,0.007403446827083826,0.9309206008911133,img_02282.jpg
0.9501942992210388,0.005034764762967825,0.0012758070370182395,0.0007242791471071541,0.007481819484382868,0.010426576249301434,0.0004300972505006939,0.024432430043816566,img_02285.jpg
0.7904612421989441,0.023040493950247765,0.00997039582580328,0.010791144333779812,0.053680095821619034,0.045552581548690796,0.007910733111202717,0.058593329042196274,img_02291.jpg
0.7669747471809387,0.051924820989370346,0.01736634224653244,0.008826988749206066,0.031366169452667236,0.035627465695142746,0.02004321850836277,0.06787026673555374,img_02299.jpg
0.5759353041648865,0.03422586992383003,0.01306961476802826,0.019230015575885773,0.03879678249359131,0.21767854690551758,0.011666792444884777,0.08939707279205322,img_02305.jpg
0.34018123149871826,0.03674117848277092,0.019329765811562538,0.007940639741718769,0.033089544624090195,0.06523954123258591,0.030845902860164642,0.466632217168808,img_02307.jpg
0.98541659116745,0.0014512691413983703,5.0368795200483873e-05,9.941164898918942e-05,0.0018941456219181418,0.001894801971502602,0.000506304029840976,0.008687173947691917,img_02309.jpg
0.7404254078865051,0.019401418045163155,0.004396539181470871,0.0037533584982156754,0.03076593391597271,0.020761748775839806,0.009040027856826782,0.17145556211471558,img_02318.jpg
0.43693140149116516,0.0337570458650589,0.00925037544220686,0.007966428063809872,0.37941864132881165,0.033596426248550415,0.01795363612473011,0.08112606406211853,img_02347.jpg
0.2873837649822235,0.12283003330230713,0.045751262456178665,0.016659146174788475,0.06909467279911041,0.09172474592924118,0.08904365450143814,0.27751272916793823,img_02356.jpg
0.7757039070129395,0.014528218656778336,0.007088833954185247,0.0025361189618706703,0.12705032527446747,0.018989482894539833,0.0049355304799973965,0.04916751757264137,img_02367.jpg
0.013384285382926464,0.0012577216839417815,0.00031385093461722136,0.0021926157642155886,0.9685459136962891,0.0033861154224723577,0.0008076848462224007,0.010111837647855282,img_02372.jpg
0.6847795844078064,0.019290369004011154,0.00314199086278677,0.002338942838832736,0.01464796345680952,0.028921954333782196,0.0476406030356884,0.1992386132478714,img_02379.jpg
0.5905978679656982,0.058482587337493896,0.020578820258378983,0.015203285962343216,0.0649445429444313,0.07769572734832764,0.03768705949187279,0.13481009006500244,img_02384.jpg
0.3785833418369293,0.06469111889600754,0.02058137021958828,0.12264171987771988,0.047406163066625595,0.3013339340686798,0.012643895111978054,0.05211837962269783,img_02398.jpg
0.5775926113128662,0.07477166503667831,0.031453218311071396,0.009635218419134617,0.030939435586333275,0.1884784698486328,0.01856895536184311,0.06856036931276321,img_02400.jpg
0.21360428631305695,0.04855319485068321,0.01783624477684498,0.19831483066082,0.050377607345581055,0.4334176778793335,0.014355546794831753,0.023540647700428963,img_02406.jpg
0.8033332824707031,0.007391519378870726,0.0013243254506960511,0.0008787810802459717,0.011293340474367142,0.009679068811237812,0.0112204784527421,0.15487924218177795,img_02412.jpg
0.4676964282989502,0.13424205780029297,0.04167764261364937,0.01804126240313053,0.0753864273428917,0.07773510366678238,0.035537317395210266,0.14968375861644745,img_02416.jpg
0.5769426226615906,0.04111811891198158,0.01125864777714014,0.011256265453994274,0.040607769042253494,0.08345043659210205,0.05528159812092781,0.18008458614349365,img_02422.jpg
0.04180431365966797,0.004512394312769175,0.0011193407699465752,0.013196837157011032,0.9246451258659363,0.007123278453946114,0.0023552316706627607,0.005243486259132624,img_02479.jpg
0.8799028992652893,0.024689609184861183,0.004904790315777063,0.006225226912647486,0.01523664128035307,0.04051075130701065,0.004990593064576387,0.023539453744888306,img_02486.jpg
0.7582316398620605,0.03095625899732113,0.008274991996586323,0.00652278820052743,0.05322903394699097,0.04386739432811737,0.018668517470359802,0.08024942874908447,img_02487.jpg
0.40599265694618225,0.0956205353140831,0.06696882843971252,0.02945323847234249,0.0997234582901001,0.11709332466125488,0.033443570137023926,0.15170437097549438,img_02507.jpg
0.7431600093841553,0.0443020761013031,0.013872053474187851,0.008189963176846504,0.04905885457992554,0.046605467796325684,0.023639610037207603,0.07117194682359695,img_02522.jpg
0.4206526279449463,0.11242000013589859,0.08747533708810806,0.018757646903395653,0.07495859265327454,0.12664850056171417,0.024723613634705544,0.13436360657215118,img_02540.jpg
0.37613531947135925,0.04590374231338501,0.024458831176161766,0.01083770114928484,0.07133197039365768,0.0470145046710968,0.01746317185461521,0.4068547487258911,img_02546.jpg
0.23349308967590332,0.05532034859061241,0.04753316938877106,0.0050238571129739285,0.015746884047985077,0.08524654060602188,0.061099469661712646,0.49653661251068115,img_02556.jpg
0.11208131164312363,0.013701879419386387,0.00048211918328888714,0.005249244626611471,0.8571708798408508,0.004590193275362253,0.0015980707248672843,0.005126309581100941,img_02560.jpg
0.0006918982253409922,8.835101471049711e-05,3.5116572689730674e-05,0.0002739893679972738,0.9973552823066711,0.0009375682566314936,8.4999184764456e-05,0.0005327547551132739,img_02563.jpg
0.38671085238456726,0.05339634791016579,0.029299309477210045,0.01729181967675686,0.11921688914299011,0.08025745302438736,0.08751729875802994,0.22631005942821503,img_02565.jpg
0.3625461161136627,0.12992405891418457,0.043092280626297,0.015078079886734486,0.056772422045469284,0.05675162002444267,0.04324305057525635,0.2925923764705658,img_02573.jpg
0.7143844962120056,0.03748469427227974,0.01027668546885252,0.013758291490375996,0.05079860985279083,0.08230199664831161,0.0190980713814497,0.07189717888832092,img_02574.jpg
0.7027511596679688,0.053277041763067245,0.013970223255455494,0.015383630990982056,0.05523594096302986,0.05288093164563179,0.020541520789265633,0.0859595313668251,img_02602.jpg
0.5622220635414124,0.05110807716846466,0.015522162429988384,0.009965805336833,0.13030801713466644,0.055291760712862015,0.030184203758835793,0.14539794623851776,img_02607.jpg
0.357351154088974,0.061237234622240067,0.016307642683386803,0.008143102750182152,0.026318827643990517,0.06379106640815735,0.18334656953811646,0.2835043966770172,img_02622.jpg
0.5501174330711365,0.055527035146951675,0.024599196389317513,0.02014744281768799,0.04211460053920746,0.15641681849956512,0.029108447954058647,0.12196904420852661,img_02625.jpg
0.6036152243614197,0.053277868777513504,0.021464169025421143,0.01632842980325222,0.14432954788208008,0.05656500160694122,0.01778395287692547,0.08663574606180191,img_02636.jpg
0.8502497673034668,0.03153013065457344,0.003198944730684161,0.007064796984195709,0.02874108962714672,0.032333169132471085,0.0020360846538096666,0.044846028089523315,img_02638.jpg
0.9359409213066101,0.013762615621089935,0.0038270894438028336,0.003505970584228635,0.006615601014345884,0.020992973819375038,0.0009285975829698145,0.014426317065954208,img_02641.jpg
0.009371403604745865,0.010682669468224049,0.022751212120056152,0.0024058851413428783,0.0007151200552470982,0.021763259544968605,0.006431456655263901,0.9258790016174316,img_02646.jpg
0.2231428623199463,0.06380821764469147,0.059083592146635056,0.014332870952785015,0.02539464831352234,0.08298370987176895,0.03108004666864872,0.5001741051673889,img_02648.jpg
0.8615320324897766,0.016394395381212234,0.004531603306531906,0.0035851795691996813,0.036639247089624405,0.022211089730262756,0.0032772577833384275,0.05182921886444092,img_02651.jpg
0.8087084889411926,0.03327428176999092,0.008628406561911106,0.010532996617257595,0.039561402052640915,0.04750392213463783,0.003450423711910844,0.0483400784432888,img_02656.jpg
0.6791696548461914,0.039408549666404724,0.012736313976347446,0.013458727858960629,0.04911160096526146,0.05968880653381348,0.04541341960430145,0.10101296752691269,img_02666.jpg
0.3762931823730469,0.0682397112250328,0.026871725916862488,0.04872378334403038,0.2319839745759964,0.09387455135583878,0.026851221919059753,0.12716186046600342,img_02679.jpg
0.8080915808677673,0.006232078652828932,0.0006004208116792142,0.0007697751861996949,0.011311127804219723,0.01132215466350317,0.0037786567118018866,0.1578942984342575,img_02687.jpg
0.4251371920108795,0.03195834159851074,0.010837509296834469,0.007510385010391474,0.11376818269491196,0.032948486506938934,0.03092954494059086,0.3469103276729584,img_02699.jpg
0.7622420191764832,0.02881304919719696,0.009577867574989796,0.011601475067436695,0.05695151910185814,0.04863332211971283,0.010248255915939808,0.07193248718976974,img_02702.jpg
0.36814185976982117,0.09478112310171127,0.04036795720458031,0.0260836910456419,0.09417157620191574,0.11510664224624634,0.07014080137014389,0.19120633602142334,img_02703.jpg
0.767716109752655,0.029470233246684074,0.009747943840920925,0.009633381851017475,0.04060922935605049,0.05027736723423004,0.00779893109574914,0.08474678546190262,img_02709.jpg
0.28344929218292236,0.06643661856651306,0.02803206257522106,0.02744433842599392,0.3596924841403961,0.06186438724398613,0.03558240830898285,0.13749843835830688,img_02726.jpg
0.84050053358078,0.022549612447619438,0.006212714593857527,0.00838553998619318,0.03004065342247486,0.050748128443956375,0.004682237282395363,0.036880675703287125,img_02733.jpg
0.6608187556266785,0.06579028815031052,0.0103631392121315,0.0561610609292984,0.042813971638679504,0.08001887053251266,0.012119089253246784,0.07191479951143265,img_02734.jpg
0.9884915351867676,0.0011321017518639565,6.555855361511931e-05,7.238129182951525e-05,0.0012435981770977378,0.0017555683152750134,0.0003905419434886426,0.00684874365106225,img_02739.jpg
0.6934954524040222,0.024451760575175285,0.009685051627457142,0.04559318348765373,0.15825147926807404,0.033634528517723083,0.008658087812364101,0.026230463758111,img_02749.jpg
0.07475745677947998,0.02405582368373871,0.020312314853072166,0.005541287828236818,0.017550606280565262,0.029752179980278015,0.027767611667513847,0.8002626895904541,img_02759.jpg
0.7254738807678223,0.024896152317523956,0.006557411048561335,0.006464820355176926,0.12474871426820755,0.06048984453082085,0.0042841508984565735,0.04708504304289818,img_02764.jpg
0.8936122059822083,0.015068822540342808,0.0026697569992393255,0.004621163476258516,0.02066979743540287,0.020088165998458862,0.0030984480399638414,0.04017159715294838,img_02766.jpg
0.09543592482805252,0.02446340210735798,0.01694932021200657,0.007064430043101311,0.022706883028149605,0.03744909167289734,0.026827292516827583,0.7691037058830261,img_02769.jpg
